ctr-runtime,node,name,filename,ioengine,readwrite,direct,ramp_time,runtime,time_based,size,bs,numjobs,iodepth,op,BW,IOPS,BW (MB/s)
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,64,read,119MiB/s,1897,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,64,read,119MiB/s,1897,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,64,read,42.5MiB/s,5442,43.52
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,64,read,42.6MiB/s,5447,43.6224
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,64,read,40.7MiB/s,5197,41.67680000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,8,read,119MiB/s,954,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,8,read,119MiB/s,949,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,8,read,120MiB/s,955,122.88
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,8,read,73.9MiB/s,4730,75.67360000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,8,read,77.3MiB/s,4947,79.1552
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,8,read,80.5MiB/s,5153,82.432
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,8,read,6453KiB/s,6453,6.453
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,8,read,6420KiB/s,6419,6.42
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,8,read,6482KiB/s,6481,6.482
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,8,read,119MiB/s,476,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,8,read,119MiB/s,476,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,8,read,120MiB/s,479,122.88
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,8,read,12.4MiB/s,6332,12.697600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,8,read,12.4MiB/s,6347,12.697600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,8,read,11.0MiB/s,6136,11.264
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,8,read,113MiB/s,3618,115.712
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,8,read,114MiB/s,3663,116.736
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,8,read,114MiB/s,3638,116.736
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,8,read,24.6MiB/s,6296,25.1904
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,8,read,21.7MiB/s,5550,22.2208
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,8,read,23.0MiB/s,5894,23.552
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,8,read,118MiB/s,1895,120.83200000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,8,read,119MiB/s,1902,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,8,read,119MiB/s,1909,121.85600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,8,read,42.9MiB/s,5493,43.9296
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,8,read,43.3MiB/s,5536,44.3392
kata-qemu,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,8,read,41.0MiB/s,5369,41.984
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,1,read,59.5MiB/s,475,60.928000000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,1,read,59.2MiB/s,473,60.6208
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,1,read,59.4MiB/s,475,60.8256
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,1,read,16.3MiB/s,1045,16.691200000000002
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,1,read,28.1MiB/s,1800,28.774400000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,1,read,31.5MiB/s,2018,32.256
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,1,read,1971KiB/s,1970,1.971
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,1,read,2765KiB/s,2764,2.765
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,1,read,2830KiB/s,2830,2.83
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,1,read,59.9MiB/s,239,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,1,read,60.1MiB/s,240,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,1,read,59.2MiB/s,236,60.6208
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,1,read,4449KiB/s,2224,4.449
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,1,read,5182KiB/s,2590,5.182
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,1,read,5454KiB/s,2726,5.454
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,1,read,36.6MiB/s,1171,37.4784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,1,read,51.6MiB/s,1650,52.8384
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,1,read,47.9MiB/s,1532,49.0496
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,1,read,10.9MiB/s,2791,11.1616
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,1,read,11.6MiB/s,2980,11.8784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,1,read,11.6MiB/s,2978,11.8784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,1,read,59.9MiB/s,958,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,1,read,52.2MiB/s,835,53.4528
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,1,read,39.8MiB/s,637,40.755199999999995
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,1,read,19.9MiB/s,2544,20.377599999999997
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,1,read,22.0MiB/s,2937,22.528
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,1,read,15.6MiB/s,2002,15.9744
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,128,read,59.9MiB/s,476,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,128,read,60.1MiB/s,475,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,128,read,60.6MiB/s,476,62.0544
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,128,read,46.2MiB/s,2954,47.308800000000005
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,128,read,45.9MiB/s,2935,47.001599999999996
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,128,read,46.1MiB/s,2945,47.2064
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,128,read,2883KiB/s,2880,2.883
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,128,read,2846KiB/s,2841,2.846
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,128,read,2883KiB/s,2874,2.883
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,128,read,60.4MiB/s,239,61.8496
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,128,read,61.1MiB/s,239,62.5664
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,128,read,60.9MiB/s,234,62.3616
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,128,read,5460KiB/s,2727,5.46
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,128,read,278KiB/s,137,0.278
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,128,read,5688KiB/s,2835,5.688
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,128,read,39.6MiB/s,1265,40.5504
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,128,read,52.5MiB/s,1674,53.76
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,128,read,30.5MiB/s,965,31.232
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,128,read,10.8MiB/s,2756,11.0592
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,128,read,9726KiB/s,2427,9.726
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,128,read,11.7MiB/s,2989,11.9808
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,128,read,37.6MiB/s,598,38.5024
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,128,read,59.5MiB/s,947,60.928000000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,128,read,59.9MiB/s,948,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,128,read,23.2MiB/s,2961,23.7568
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,128,read,23.4MiB/s,2990,23.9616
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,128,read,8385KiB/s,1039,8.385
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,16,read,59.5MiB/s,476,60.928000000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,16,read,59.3MiB/s,474,60.7232
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,16,read,59.9MiB/s,478,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,16,read,36.1MiB/s,2312,36.9664
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,16,read,23.1MiB/s,1477,23.654400000000003
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,16,read,45.8MiB/s,2930,46.8992
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,16,read,2825KiB/s,2824,2.825
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,16,read,2291KiB/s,2290,2.291
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,16,read,2765KiB/s,2763,2.765
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,16,read,60.1MiB/s,240,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,16,read,60.1MiB/s,239,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,16,read,59.1MiB/s,235,60.5184
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,16,read,5560KiB/s,2779,5.5600000000000005
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,16,read,5622KiB/s,2810,5.622
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,16,read,5159KiB/s,2578,5.159
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,16,read,55.0MiB/s,1760,56.32
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,16,read,59.9MiB/s,1915,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,16,read,58.0MiB/s,1886,59.392
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,16,read,1824KiB/s,455,1.824
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,16,read,11.7MiB/s,2994,11.9808
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,16,read,11.7MiB/s,2997,11.9808
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,16,read,59.8MiB/s,956,61.2352
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,16,read,59.2MiB/s,947,60.6208
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,16,read,59.6MiB/s,952,61.0304
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,16,read,23.2MiB/s,2966,23.7568
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,16,read,23.2MiB/s,2964,23.7568
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,16,read,21.7MiB/s,2772,22.2208
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,2,read,60.2MiB/s,481,61.644800000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,2,read,59.4MiB/s,475,60.8256
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,2,read,59.8MiB/s,478,61.2352
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,2,read,45.3MiB/s,2898,46.3872
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,2,read,44.4MiB/s,2841,45.4656
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,2,read,46.0MiB/s,2947,47.104
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,2,read,2834KiB/s,2834,2.834
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,2,read,2868KiB/s,2868,2.868
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,2,read,2842KiB/s,2841,2.842
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,2,read,59.9MiB/s,239,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,2,read,60.1MiB/s,240,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,2,read,59.4MiB/s,237,60.8256
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,2,read,5552KiB/s,2775,5.5520000000000005
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,2,read,5372KiB/s,2686,5.372
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,2,read,545KiB/s,272,0.545
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,2,read,59.5MiB/s,1903,60.928000000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,2,read,58.0MiB/s,1856,59.392
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,2,read,58.6MiB/s,1874,60.0064
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,2,read,11.6MiB/s,2963,11.8784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,2,read,11.5MiB/s,2944,11.776
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,2,read,11.7MiB/s,2983,11.9808
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,2,read,59.8MiB/s,957,61.2352
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,2,read,58.9MiB/s,942,60.3136
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,2,read,59.7MiB/s,954,61.1328
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,2,read,23.1MiB/s,2957,23.654400000000003
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,2,read,23.1MiB/s,2951,23.654400000000003
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,2,read,23.2MiB/s,2969,23.7568
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,256,read,60.1MiB/s,476,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,256,read,60.6MiB/s,476,62.0544
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,256,read,62.0MiB/s,478,63.488
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,256,read,46.4MiB/s,2963,47.5136
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,256,read,46.0MiB/s,2936,47.104
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,256,read,45.7MiB/s,2911,46.796800000000005
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,256,read,2884KiB/s,2879,2.884
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,256,read,2895KiB/s,2886,2.895
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,256,read,2924KiB/s,2907,2.924
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,256,read,60.0MiB/s,239,61.44
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,256,read,62.5MiB/s,240,64.0
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,256,read,63.5MiB/s,236,65.024
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,256,read,5575KiB/s,2782,5.575
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,256,read,5335KiB/s,2659,5.335
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,256,read,5313KiB/s,2640,5.313
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,256,read,49.4MiB/s,1575,50.5856
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,256,read,59.3MiB/s,1888,60.7232
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,256,read,40.4MiB/s,1275,41.3696
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,256,read,11.6MiB/s,2963,11.8784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,256,read,11.6MiB/s,2963,11.8784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,256,read,11.7MiB/s,2981,11.9808
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,256,read,59.9MiB/s,954,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,256,read,41.6MiB/s,657,42.598400000000005
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,256,read,61.1MiB/s,961,62.5664
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,256,read,23.4MiB/s,2991,23.9616
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,256,read,23.4MiB/s,2987,23.9616
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,256,read,23.5MiB/s,2991,24.064
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,32,read,59.2MiB/s,473,60.6208
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,32,read,59.9MiB/s,478,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,32,read,59.5MiB/s,474,60.928000000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,32,read,46.5MiB/s,2977,47.616
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,32,read,45.9MiB/s,2939,47.001599999999996
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,32,read,46.2MiB/s,2953,47.308800000000005
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,32,read,2799KiB/s,2797,2.799
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,32,read,2816KiB/s,2814,2.816
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,32,read,2864KiB/s,2862,2.864
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,32,read,60.3MiB/s,240,61.7472
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,32,read,60.2MiB/s,239,61.644800000000004
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,32,read,59.6MiB/s,236,61.0304
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,32,read,5569KiB/s,2783,5.569
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,32,read,5176KiB/s,2587,5.176
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,32,read,5753KiB/s,2874,5.753
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,32,read,29.5MiB/s,943,30.208000000000002
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,32,read,33.4MiB/s,1068,34.2016
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,32,read,58.2MiB/s,1860,59.5968
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,32,read,11.6MiB/s,2967,11.8784
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,32,read,10.4MiB/s,2659,10.649600000000001
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,32,read,11.7MiB/s,3003,11.9808
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,32,read,52.3MiB/s,836,53.5552
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,32,read,59.1MiB/s,944,60.5184
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,32,read,60.1MiB/s,958,61.5424
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,32,read,8070KiB/s,1008,8.07
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,32,read,23.1MiB/s,2956,23.654400000000003
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,32,read,23.2MiB/s,2971,23.7568
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,4,read,59.3MiB/s,474,60.7232
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,4,read,59.4MiB/s,474,60.8256
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,4,read,59.9MiB/s,478,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,4,read,46.1MiB/s,2948,47.2064
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,4,read,46.4MiB/s,2971,47.5136
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,4,read,46.1MiB/s,2950,47.2064
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,4,read,2801KiB/s,2801,2.801
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,4,read,2760KiB/s,2759,2.7600000000000002
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,4,read,2826KiB/s,2825,2.826
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,4,read,59.9MiB/s,239,61.3376
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,4,read,59.8MiB/s,239,61.2352
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,4,read,59.3MiB/s,237,60.7232
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,4,read,5640KiB/s,2819,5.64
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,4,read,5502KiB/s,2750,5.502
kata-qemu,Standard_D2s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,4,read,5654KiB/s,2826,5.654
